index;Time;Latitude;Longitute;Height;Pm1.0;Pm2.5;Pm10;HCHO;Temperature;RH;aX;aY;aZ
True;2021-11-18 15:14:08;51.113244;17.062279;132.1;6.0;8.0;8.0;0.0;23.6;33.2;18.842370000000003;5.83228;2.1116900000000003
;2021-11-18 15:14:08;;;;;;;;;;9.423580000000001;2.92093;1.04387
;2021-11-18 15:14:08.040000;;;;;;;;;;9.43555;2.9376900000000004;1.05105
;2021-11-18 15:14:08.080000;;;;;;;;;;9.430760000000001;2.9329;1.07978
;2021-11-18 15:14:08.120000;;;;;;;;;;9.430760000000001;2.92332;1.08218
;2021-11-18 15:14:08.160000;;;;;;;;;;9.423580000000001;2.9305;1.08457
;2021-11-18 15:14:08.200000;;;;;;;;;;9.42597;2.9376900000000004;1.06542
;2021-11-18 15:14:08.240000;;;;;;;;;;9.423580000000001;2.93529;1.05584
;2021-11-18 15:14:08.280000;;;;;;;;;;9.423580000000001;2.92093;1.05584
;2021-11-18 15:14:08.320000;;;;;;;;;;9.43555;2.92093;1.06063
;2021-11-18 15:14:08.360000;;;;;;;;;;9.4164;2.9329;1.06063
;2021-11-18 15:14:08.400000;;;;;;;;;;9.42118;2.91614;1.075
;2021-11-18 15:14:08.440000;;;;;;;;;;9.42118;2.92332;1.07978
;2021-11-18 15:14:08.480000;;;;;;;;;;9.4164;2.92571;1.06303
;2021-11-18 15:14:08.520000;;;;;;;;;;9.430760000000001;2.91614;1.06781
;2021-11-18 15:14:08.560000;;;;;;;;;;9.42597;2.92332;1.06063
;2021-11-18 15:14:08.600000;;;;;;;;;;9.423580000000001;2.9305;1.06542
;2021-11-18 15:14:08.640000;;;;;;;;;;9.41879;2.9305;1.08218
;2021-11-18 15:14:08.680000;;;;;;;;;;9.423580000000001;2.92332;1.07978
;2021-11-18 15:14:08.720000;;;;;;;;;;9.430760000000001;2.91614;1.07021
;2021-11-18 15:14:08.760000;;;;;;;;;;9.42837;2.9305;1.06303
;2021-11-18 15:14:08.800000;;;;;;;;;;9.42837;2.9281099999999998;1.05584
;2021-11-18 15:14:08.840000;;;;;;;;;;9.430760000000001;2.91374;1.06542
;2021-11-18 15:14:08.880000;;;;;;;;;;9.423580000000001;2.91853;1.06542
;2021-11-18 15:14:08.920000;;;;;;;;;;9.42118;2.92571;1.04866
;2021-11-18 15:14:08.960000;;;;;;;;;;9.423580000000001;2.92571;1.04866
True;2021-11-18 15:14:09;51.113245;17.062279;131.9;6.0;8.0;8.0;0.0;23.6;33.2;9.40921;2.92571;1.06542
;2021-11-18 15:14:09;;;;;;;;;;9.41879;2.92093;1.06063
;2021-11-18 15:14:09.040000;;;;;;;;;;9.423580000000001;2.92093;1.06063
;2021-11-18 15:14:09.080000;;;;;;;;;;9.42597;2.92093;1.075
;2021-11-18 15:14:09.120000;;;;;;;;;;9.42837;2.9281099999999998;1.06781
;2021-11-18 15:14:09.160000;;;;;;;;;;9.42597;2.9305;1.06063
;2021-11-18 15:14:09.200000;;;;;;;;;;9.41879;2.9305;1.05345
;2021-11-18 15:14:09.240000;;;;;;;;;;9.423580000000001;2.9305;1.05824
;2021-11-18 15:14:09.280000;;;;;;;;;;9.42597;2.92571;1.0726
;2021-11-18 15:14:09.320000;;;;;;;;;;9.43316;2.9305;1.05345
;2021-11-18 15:14:09.360000;;;;;;;;;;9.42837;2.92571;1.06781
;2021-11-18 15:14:09.400000;;;;;;;;;;9.42837;2.9329;1.06303
;2021-11-18 15:14:09.440000;;;;;;;;;;9.423580000000001;2.93529;1.06063
;2021-11-18 15:14:09.480000;;;;;;;;;;9.43555;2.92571;1.06542
;2021-11-18 15:14:09.520000;;;;;;;;;;9.42597;2.92571;1.05824
;2021-11-18 15:14:09.560000;;;;;;;;;;9.4164;2.9329;1.04866
;2021-11-18 15:14:09.600000;;;;;;;;;;9.42118;2.9329;1.06542
;2021-11-18 15:14:09.640000;;;;;;;;;;9.423580000000001;2.9281099999999998;1.06063
;2021-11-18 15:14:09.680000;;;;;;;;;;9.4164;2.9281099999999998;1.04866
;2021-11-18 15:14:09.720000;;;;;;;;;;9.41879;2.9281099999999998;1.04866
;2021-11-18 15:14:09.760000;;;;;;;;;;9.41879;2.93529;1.06303
;2021-11-18 15:14:09.800000;;;;;;;;;;9.41879;2.92332;1.04866
;2021-11-18 15:14:09.840000;;;;;;;;;;9.414;2.9305;1.05824
;2021-11-18 15:14:09.880000;;;;;;;;;;9.4164;2.9376900000000004;1.05584
;2021-11-18 15:14:09.920000;;;;;;;;;;9.41879;2.9329;1.05345
;2021-11-18 15:14:09.960000;;;;;;;;;;-2.30083;4.90333;0.0
True;2021-11-18 15:14:10;51.113246000000004;17.062279;131.9;6.0;8.0;8.0;0.0;23.6;33.2;18.85673;5.86101;2.1116900000000003
;2021-11-18 15:14:10;;;;;;;;;;9.42118;2.92571;1.06542
;2021-11-18 15:14:10.040000;;;;;;;;;;9.423580000000001;2.92093;1.07021
;2021-11-18 15:14:10.080000;;;;;;;;;;9.423580000000001;2.92571;1.06542
;2021-11-18 15:14:10.120000;;;;;;;;;;9.414;2.9329;1.04627
;2021-11-18 15:14:10.160000;;;;;;;;;;9.423580000000001;2.9329;1.04387
;2021-11-18 15:14:10.200000;;;;;;;;;;9.42597;2.9305;1.07021
;2021-11-18 15:14:10.240000;;;;;;;;;;9.430760000000001;2.92093;1.06303
;2021-11-18 15:14:10.280000;;;;;;;;;;9.41879;2.9281099999999998;1.06063
;2021-11-18 15:14:10.320000;;;;;;;;;;9.41879;2.9281099999999998;1.05105
;2021-11-18 15:14:10.360000;;;;;;;;;;9.423580000000001;2.92571;1.05584
;2021-11-18 15:14:10.400000;;;;;;;;;;9.423580000000001;2.9281099999999998;1.06063
;2021-11-18 15:14:10.440000;;;;;;;;;;9.43316;2.92571;1.05824
